Gene_acc,Gene_id,logFC,-log10FDR,logCPM,Desc
969,Tb427_030013600,0.3183842194212304,2.4606538627789893,6.322123998755936,LMBR1-like membrane protein  putative
970,Tb427_070008200,0.3183607946332313,4.073543248894936,6.679098810026911,hypothetical protein  conserved
971,Tb427_100120800,0.3178394198294162,4.251216007531335,6.540842637830653,hypothetical protein  conserved
972,Tb427_020006100,0.31753735143991707,1.9922132779211124,2.994946129607316,hypothetical protein  conserved
973,Tb427_040007000,0.3173795068338983,2.5853809950287943,4.078090745601369,hypothetical protein  conserved
974,Tb427_090005800,0.31683224068242927,2.4565874092011506,4.6817061749252895,hypothetical protein  conserved
975,Tb427_100114600:pseudogene,0.3160752610966499,1.7270742090425466,3.9028740950012932,hypothetical protein  conserved
976,Tb427_110021500,0.31603561524075646,4.008818478254636,7.519672684156851,ATPase family associated with various cellular activities (AAA)/AAA+ lid domain containing protein  putative
977,Tb427_080010600,0.31583699044014457,2.6264072257163433,5.025159664920699,Protein phosphatase inhibitor  putative
978,Tb427_020015000,0.3154129782140812,2.750683994325988,4.308404510385459,hypothetical protein  conserved
979,Tb427_100067100,0.31533498735981214,2.0266998107154888,3.558591014263539,hypothetical protein  conserved
980,Tb427_100008300:pseudogene,0.3152241945596005,3.704821963078664,5.647045275045967,hypothetical protein  conserved
981,Tb427_070057000,0.3151236570223492,3.2807949057791697,5.118188783697818,hypothetical protein  conserved
982,Tb427_100136800,0.31490750322301597,4.315472318353485,7.419765195862202,ADP-ribosylation factor family/Ras of Complex  Roc  domain of DAPkinase/Ras family  putative
983,Tb427_000681200:pseudogene,0.314405027688852,3.4758723702529193,4.685809041749982,RNA polymerase Rpb2  domain 4  putative
984,Tb427_060027600,0.3141536323667549,4.434602517796438,6.458724051048676,AdoMet dependent proline di-methyltransferase/Methyltransferase domain containing protein  putative
985,Tb427_030045100,0.31395155365170424,3.9630708376840875,5.872872082981243,Integral membrane protein S linking to the trans Golgi network  putative
986,Tb427_110170600,0.3138667856009792,4.098474201784871,7.009746857746248,TLR4 regulator and MIR-interacting MSAP  putative
987,Tb427_010031700,0.31379576912185747,4.612445383617618,6.285554506096601,FAM91 N-terminus/FAM91 C-terminus  putative
988,Tb427_050018400,0.3137475587949281,2.0430474903443967,4.103608234258824,Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD  putative
989,Tb427_050018500,0.3135886263098522,3.0864407023430056,4.907546159583842,hypothetical protein  conserved
990,Tb427_090039200,0.3135874707360969,2.887191046182764,7.101154249709341,hypothetical protein  conserved
991,Tb427_060037200,0.31353531020693753,2.7494042621447767,4.616137898462191,ATPase family associated with various cellular activities (AAA)/AAA domain containing protein  putative
992,Tb427_000175200:pseudogene,0.3135339249369133,4.209436144855597,5.948388578333881,hypothetical protein  conserved
993,Tb427_050022100,0.3132680911983847,3.8437620641539563,5.981093991157205,Cytochrome b5-like Heme/Steroid binding domain containing protein  putative
994,Tb427_040009800,0.3130360609778489,3.444790454085097,4.590603371174226,hypothetical protein  conserved
995,Tb427_090025200,0.31300960599559846,1.5640474274938088,3.845494341806549,Tricarboxylate carrier  putative
996,Tb427_080064900,0.3129872499895787,3.543235164014703,5.568890955308595,Protein tyrosine kinase/Protein kinase domain containing protein  putative
997,Tb427_110159600,0.31296706905841915,3.27831150594006,6.482257702904468,hypothetical protein  conserved
998,Tb427_000677500:pseudogene,0.3125042009294958,1.7043921021171653,1.8430740884049892,Protein of unknown function (DUF1181)  putative
999,Tb427_080016400,0.31241082325349323,3.292392208011317,6.756258699768604,AARP2CN (NUC121) domain/40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal  putative
1000,Tb427_030023300,0.3122283972530341,3.137610467876844,4.938214717548629,hypothetical protein  conserved
1001,Tb427_080033100,0.3121725276915443,1.416513727610062,2.811828926182251,unspecified product
1002,Tb427_030023200,0.3120479041083568,3.2857755390260466,5.307044192637915,hypothetical protein  conserved
1003,Tb427_050023200,0.3119994045469854,3.1496113762301543,4.973432824050835,hypothetical protein  conserved
1004,Tb427_000245300:pseudogene,0.3119143852186089,2.6498040467545976,6.115238503509622,Trypanosomal VSG domain containing protein  putative
1005,Tb427_020015400,0.3118527125091676,3.9596751844028453,5.781429068089131,hypothetical protein  conserved
1006,Tb427_000500200:pseudogene,0.3117318734323786,3.258641544541355,4.7666989718775765,RNA polymerase Rpb2  domain 4  putative
1007,Tb427_030044200,0.31166361663913206,1.6199654927126377,2.554306877381717,unspecified product
1008,Tb427_070071600,0.3110051653957788,3.662186298936488,5.6584521624898425,hypothetical protein  conserved
1009,Tb427_060048600,0.3109698009601457,4.260164448492912,6.28797405834443,Krr1 KH1 domain containing protein  putative
1010,Tb427_090078500,0.31090675550509755,3.377590097753371,5.713214419812665,NLI interacting factor-like phosphatase  putative
1011,Tb427_110156000,0.31051636614253075,3.4061089329212937,5.917569241205964,hypothetical protein  conserved
1012,Tb427_100030000,0.3096863092962105,4.151992988621899,6.8492274382163005,Glycosyl hydrolases family 38 N-terminal domain/Alpha mannosidase middle domain/Glycosyl hydrolases family 38 C-terminal domain containing protein  putative
1013,Tb427_000699400,0.3095191319995251,1.927372118757981,3.414959407749933,Retrotransposon hot spot protein/Endonuclease-reverse transcriptase/Reverse transcriptase (RNA-dependent DNA polymerase)/RNase H  putative
1014,Tb427_110174500,0.30916659159827975,2.8270724152718367,5.505518892466005,hypothetical protein  conserved
1015,Tb427_010006200,0.3091161900312518,2.963635682874009,4.524486932747691,hypothetical protein  conserved
1016,Tb427_100039300,0.30892408801959487,2.3497307137990244,7.011343084693408,Ankyrin repeats (3 copies)/Ankyrin repeat/Ankyrin repeats (many copies)  putative
1017,Tb427_100168900,0.30864260928175763,3.3940564962750823,5.03472521604604,PDZ domain containing protein  putative
1018,Tb427_100061000,0.30862889300464075,1.8501371268257254,6.311256166466483,Trypanosome variant surface glycoprotein (A-type)  putative
1019,Tb427_090086000,0.3086209008474722,4.205818465556437,7.750135276203782,Ubiquitin carboxyl-terminal hydrolase/ICP0-binding domain of Ubiquitin-specific protease 7/Ubiquitin-specific protease C-terminal  putative
1020,Tb427_090018000,0.30832797218268576,1.9691834358917444,2.9213239740152708,unspecified product
1021,Tb427_070031700,0.3082261576362039,3.5755302003019236,6.977984055085712,Translation initiation factor SUI1  putative
1022,Tb427_090054500,0.3074744606476231,2.345693200775522,7.854305496117447,hypothetical protein  conserved
1023,Tb427_080055900,0.3067917049663701,2.6992986138737147,4.360252548959993,ADP-ribosylation factor family/Signal recognition particle receptor beta subunit/Gtr1/RagA G protein conserved region/Ras of Complex  Roc  domain of DAPkinase/50S ribosome-binding GTPase/Ras family  putative
1024,Tb427_050006200,0.3065526863471364,3.4300117891547046,5.964833931497558,Trypanosomal VSG domain containing protein  putative
1025,Tb427_110137600,0.30645308989703485,3.0197347256736173,4.555998233231361,GlcNAc-PI de-N-acetylase  putative
1026,Tb427_050008300,0.3064121569940002,2.0279448774353948,4.536850851185424,Invariant surface glycoprotein  putative
1027,Tb427_110137200,0.3061686316973766,1.6265343770553706,2.94597639911758,hypothetical protein  conserved
1028,Tb427_070040800,0.3060158497847779,2.7747771828844194,10.284777868277468,hypothetical protein  conserved
1029,Tb427_070067300,0.3050449423574689,2.557895444287127,4.777892681634524,Protein of unknown function (DUF3522)  putative
1030,Tb427_040042500,0.30485191740269435,3.0253281345692695,4.511780189907719,hypothetical protein  conserved
1031,Tb427_050006700,0.3045267990309323,4.002872199647701,7.432162024841194,Retrotransposon hot spot protein  putative
1032,Tb427_080076200,0.30450875213868805,2.37731158636276,3.772851164479459,hypothetical protein  conserved
1033,Tb427_040019600,0.30399787792423016,2.826221871763052,4.4025746182606404,hypothetical protein  conserved
1034,Tb427_080065000,0.3035832081860832,3.3474030601708638,5.305547972882542,hypothetical protein  conserved
1035,Tb427_030011900,0.30330508399506373,4.003723035157585,5.964203622030327,GIY-YIG catalytic domain containing protein  putative
1036,Tb427_110091900,0.3032377297526154,2.275992136872945,4.6939424958908775,DnaJ domain containing protein  putative
1037,Tb427_100152300,0.30323427576877116,4.43937446453004,7.037691435715027,hypothetical protein  conserved
1038,Tb427_110111100,0.303129740468301,2.7623117577606653,4.508401667370876,hypothetical protein  conserved
1039,Tb427_100097800,0.3030681744801519,3.702509655213469,5.931322552615206,hypothetical protein  conserved
1040,Tb427_100013100,0.3028356135644608,2.255479962832946,3.515420496249592,hypothetical protein  conserved
1041,Tb427_050017000,0.302803482035684,1.6276419941369198,7.327804358361249,Trichohyalin-plectin-homology domain containing protein  putative
1042,Tb427_050029500,0.3024078446948197,2.319494627631231,4.332744679681127,hypothetical protein  conserved
1043,Tb427_110123500,0.3021331902834228,2.1449216887077056,5.611220608394299,hypothetical protein  conserved
1044,Tb427_000269400:pseudogene,0.30154608149900164,1.57949904466976,1.547665061680842,Retrotransposon hot spot protein  putative
1045,Tb427_070083200:pseudogene,0.3014291123792943,2.4664029881656675,4.481881359987272,hypothetical protein  conserved
1046,Tb427_090060100,0.30135613824901675,2.649276149753116,7.4413343084223325,FYVE zinc finger containing protein  putative
1047,Tb427_000808300,0.3011555394065624,1.5562920667610234,1.5076820909060973,hypothetical protein
1048,Tb427_000784500,0.3011478302350689,2.5474877220407395,3.439842951925116,Endonuclease-reverse transcriptase/Reverse transcriptase (RNA-dependent DNA polymerase)/RNase H  putative
1049,Tb427_030059300,0.30082341320329986,3.9070789717806393,7.347392116143962,tRNA synthetases class I (W and Y)  putative
1050,Tb427_090016500,0.30081837627845853,3.2926577062651523,5.097454168489651,IGP family C-type lectin domain containing protein  putative
1051,Tb427_100072700,0.3006283136553195,3.440346233998979,5.80185552288691,hypothetical protein  conserved
1052,Tb427_110090300,0.3005365930304028,4.46399758899448,7.240702325103246,Eukaryotic-type carbonic anhydrase  putative
1053,Tb427_100017700,0.3005045503042939,3.662186298936488,7.124205129757383,Phosphoribosyl transferase domain containing protein  putative
1054,Tb427_110145600,0.30021522392629696,3.172216353353669,9.170971080178068,hypothetical protein  conserved
1055,Tb427_100130100,0.30008286088329844,1.7467453358408482,2.5747522982811546,Methyltransferase domain containing protein  putative
1056,Tb427_110125100,0.2999603398492829,3.4725317640146027,4.889203305572713,Got1/Sft2-like family  putative
1057,Tb427_000222000,0.2996551111926358,4.192313467589042,6.392694454170849,Retrotransposon hot spot protein  putative
1058,Tb427_100059900,0.29945683864962197,3.344300379354229,6.092478790381592,Protein phosphatase 2C  putative
1059,Tb427_010013900,0.2994012625974304,0.4709564320948977,6.4944170273868895,hypothetical protein  conserved
1060,Tb427_040011500,0.2993810150223492,4.097133358512667,7.390003696982336,hypothetical protein  conserved
1061,Tb427_060028200,0.29890327341767714,4.268528996689037,6.466119312336857,AdoMet dependent proline di-methyltransferase/Methyltransferase domain containing protein  putative
1062,Tb427_100031200,0.29884836408954846,3.9198461038720827,5.479471676687263,hypothetical protein  conserved
1063,Tb427_060015700,0.29883750268631926,3.000232160409142,5.3232852986561605,hypothetical protein  conserved
1064,Tb427_070047300,0.298598060869022,2.093055263936968,5.187443875241883,LSD1 zinc finger containing protein  putative
1065,Tb427_110043700,0.2985952768004076,3.659210399009541,5.254612916569096,hypothetical protein  conserved
1066,Tb427_110041000,0.2985467323428881,3.9356584738449825,8.514640668530642,Peptidase M1 N-terminal domain/Peptidase family M1 domain/ERAP1-like C-terminal domain containing protein  putative
1067,Tb427_110118700,0.2984575007712082,1.3628943798065216,1.7315646770843687,unspecified product
1068,Tb427_100119600,0.2981916878700554,2.4612731200940035,7.938101534995263,BRE1 E3 ubiquitin ligase  putative
1069,Tb427_110119300,0.2981737266219396,2.6312895590865053,5.144613453626842,hypothetical protein  conserved
1070,Tb427_110033400,0.2981527852906297,3.699042251803643,6.440038713843935,Acid Phosphatase  putative
1071,Tb427_090057200,0.2981174210464821,3.2486259439519376,5.340203059104555,Phosphatidylserine decarboxylase  putative
1072,Tb427_060056600:pseudogene,0.29807369933156297,1.525464089138155,2.248365321563072,hypothetical protein  conserved
1073,Tb427_100084800,0.2974624763737781,3.3419894553970484,5.679863860751901,hypothetical protein  conserved
1074,Tb427_100086400,0.2971571525381452,3.780606884323011,6.17211097808696,Organic solute transporter Ostalpha  putative
1075,Tb427_030050900,0.29696440077737085,4.195780005671358,8.312129171007355,Peptidase M1 N-terminal domain/Peptidase family M1 domain/ERAP1-like C-terminal domain containing protein  putative
1076,Tb427_090016700,0.29642470424548156,3.3465757032313133,5.337521149431607,IGP family C-type lectin domain containing protein  putative
1077,Tb427_100096000,0.296330527804235,3.0713255811763767,6.817963417464044,Gtr1/RagA G protein conserved region containing protein  putative
1078,Tb427_000801100,0.29611857926304097,4.3758938687882,6.332161974038831,Retrotransposon hot spot protein  putative
1079,Tb427_110008600,0.29608393701194724,3.429125618019317,5.758269970503634,hypothetical protein  conserved
1080,Tb427_010024700,0.29587082920833874,1.5848456561374227,3.337908089039875,hypothetical protein  conserved
1081,Tb427_110020600,0.2957813684690187,2.614091823070453,4.357648601109557,hypothetical protein  conserved
1082,Tb427_030030300,0.2956999678795204,2.4292874800290267,3.930562260723705,hypothetical protein  conserved
1083,Tb427_090014800,0.2952170207541622,4.097027871822183,9.841086929196955,hypothetical protein  conserved
1084,Tb427_110122200,0.29509716168578526,4.082345123907606,6.179465979954409,Glucosidase II beta subunit-like protein  putative
1085,Tb427_080051400,0.29509701139230643,4.057242508458666,7.491629519314153,RIB43A  putative
1086,Tb427_090069400,0.29504747971320405,3.484455994878479,5.287847025411607,Poly A polymerase regulatory subunit  putative
1087,Tb427_080033600:pseudogene,0.29492089771380114,3.543235164014703,6.181215461947594,Glycosyl hydrolase family 47  putative
1088,Tb427_010006100,0.2948933546036013,4.406922343192588,7.351905126455188,BRCA2  oligonucleotide/oligosaccharide-binding  domain 1  putative
1089,Tb427_100062300,0.29489038570996956,4.0333884844408345,7.486141349743148,hypothetical protein  conserved
1090,Tb427_070021100,0.29474848998834985,2.8911796779354324,5.289126851164382,Serine aminopeptidase  S33/Lipid-droplet associated hydrolase  putative
1091,Tb427_000661900:pseudogene,0.294718700087171,0.8462417182737118,1.2616044174598486,RNA polymerase Rpb2  domain 4  putative
1092,Tb427_110029100,0.2942418786378372,4.421533596327143,7.454107961057918,Tubulin-tyrosine ligase family  putative
1093,Tb427_000741100,0.2939376212733157,3.630520332687355,6.668215935868059,Retrotransposon hot spot protein  putative
1094,Tb427_100045300,0.2934842929220226,1.5917803718030636,4.487328587587229,hypothetical protein  conserved
1095,Tb427_100138100,0.2933881197754913,4.083513556449004,5.923865013245226,hypothetical protein  conserved
1096,Tb427_030008200,0.29336381017617624,3.20308347253593,5.1339500653291985,hypothetical protein  conserved
1097,Tb427_000727100,0.29323801350021256,1.3151316778964066,2.3582037081690888,Retrotransposon hot spot protein/Endonuclease-reverse transcriptase/Reverse transcriptase (RNA-dependent DNA polymerase)/RNase H  putative
1098,Tb427_060016600,0.2932316593037514,3.932514430001712,6.804212592581905,hypothetical protein  conserved
1099,Tb427_110053000:pseudogene,0.2932042709795003,2.9606235529382174,4.701669867994425,hypothetical protein  conserved
1100,Tb427_100112900,0.2928743381195242,1.3974811979068906,4.254374642805468,ARP2/3 complex 16 kDa subunit (p16-Arc)  putative
1101,Tb427_030047000,0.29248515255962293,3.098061148859623,5.88237049808291,Pyridine nucleotide-disulphide oxidoreductase/Pyridine nucleotide-disulphide oxidoreductase  dimerisation domain containing protein  putative
1102,Tb427_100081800,0.2923204192943908,4.023211163508723,8.019409758380013,Biotin-requiring enzyme/e3 binding domain/2-oxoacid dehydrogenases acyltransferase (catalytic domain)  putative
1103,Tb427_050043800,0.29221281430194135,1.9200639039321046,6.130732957595139,hypothetical protein  conserved
1104,Tb427_110064100,0.29186005176194224,2.936384988232448,4.173277184107175,Domain of unknown function (DUF4505)  putative
1105,Tb427_100036100,0.29182586632906155,3.6739144000596675,6.499862054121815,Acyltransferase  putative
1106,Tb427_080023400,0.29166641962285544,4.002637645422914,7.5648634446700616,MobA-like NTP transferase domain/Nucleotidyl transferase/Bacterial transferase hexapeptide (six repeats)  putative
1107,Tb427_110027700,0.2909545867025207,4.42083088368571,7.1879071607684475,BRO1-like domain/ALIX V-shaped domain binding to HIV  putative
1108,Tb427_030045400,0.2908627068409041,3.155954349586541,7.863814573196339,Subtilase family/CUB domain containing protein  putative
1109,Tb427_080047800,0.29052513045659195,2.611929445763996,5.415996229461245,Ribosome biogenesis protein Nop16  putative
1110,Tb427_100026900,0.29049603050523304,3.698215868900648,7.618658909629198,Vacuolar protein sorting-associated protein 35  putative
1111,Tb427_100053500:pseudogene,0.29041982307381886,4.231981559875544,7.920494017717925,Protein tyrosine kinase/Protein kinase domain containing protein  putative
1112,Tb427_040012800,0.28998790370407285,3.7254151659629,6.685559820612576,Endomembrane protein 70  putative
1113,Tb427_110020200,0.28983225742211205,2.16259997720704,5.3857393491521615,XRN 5'-3' exonuclease N-terminus  putative
1114,Tb427_100006000,0.2893995475321428,2.3730839062315248,4.58141141156429,BolA-like protein  putative
1115,Tb427_040005200,0.2892114391963459,3.3788908437157374,5.5897163372423515,hypothetical protein  conserved
1116,Tb427_060018600,0.2891820137416793,3.7056787684209826,7.084303466012367,NAD binding domain of 6-phosphogluconate dehydrogenase/NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase  putative
1117,Tb427_080005800,0.2888878069573502,3.807368559365932,7.028178507403056,von Willebrand factor type A domain containing protein  putative
1118,Tb427_060044100,0.2888254860804026,1.3865468341985783,3.7427026125446097,hypothetical protein  conserved
1119,Tb427_020028200,0.2886986341155851,2.879391645688525,4.189288130225797,IGP family C-type lectin domain containing protein  putative
1120,Tb427_110018600,0.2884674841638744,2.6581750827063164,6.202978958086405,hypothetical protein  conserved
1121,Tb427_110058700,0.28837229026507205,2.2091146031811157,3.6898033451702976,hypothetical protein  conserved
1122,Tb427_030045300,0.28824939473492317,3.4785557727537717,6.378171628027679,RING-variant domain containing protein  putative
1123,Tb427_010007400,0.2882169002436144,1.2975137852598562,2.3253923741858897,hypothetical protein  conserved
1124,Tb427_000204700:pseudogene,0.2879209635234543,1.1617832823489822,1.705410932694827,Retrotransposon hot spot protein  putative
1125,Tb427_100128800,0.2878094621863192,3.6467168390116345,6.234494288692222,hypothetical protein  conserved
1126,Tb427_000683500,0.28777749490139587,1.7865699790993883,2.6658668414126523,Retrotransposon hot spot protein  putative
1127,Tb427_010022200,0.2877710314276678,3.888138543255409,7.087428314025852,tRNA (Uracil-5-)-methyltransferase/Methyltransferase small domain/Ribosomal protein L11 methyltransferase (PrmA)/Conserved hypothetical protein 95/Methyltransferase domain/RNA cap guanine-N2 methyltransferase  putative
1128,Tb427_090077800,0.28761895751485067,4.261955084816122,6.70276597320862,BTB/POZ domain containing protein  putative
1129,Tb427_060050700,0.2872184407232094,2.887191046182764,5.808449080506711,hypothetical protein  conserved
1130,Tb427_110064500,0.28710776043236397,2.8650742058876726,6.182310405096941,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
1131,Tb427_070046600,0.2870810931462081,3.172712398837141,7.349413523925687,hypothetical protein  conserved
1132,Tb427_030051300,0.28696129878116766,3.967039964640693,8.307374767434695,Peptidase M1 N-terminal domain/Peptidase family M1 domain/ERAP1-like C-terminal domain containing protein  putative
1133,Tb427_040052600,0.2868606795032579,3.129479853480873,4.421605088231886,hypothetical protein  conserved
1134,Tb427_100138500,0.2867862673865867,2.430361323426044,5.2804904399133825,hypothetical protein  conserved
1135,Tb427_060027000,0.28677654512762424,4.020781132045754,6.461299316049787,AdoMet dependent proline di-methyltransferase/Methyltransferase domain containing protein  putative
1136,Tb427_060009000,0.2865653830997024,4.235194166918919,8.800377987864128,Papain family cysteine protease  putative
1137,Tb427_110018000,0.28654505190868973,2.3960441895425535,5.154676540470482,Mitochondrial calcium uniporter  putative
1138,Tb427_100101200,0.28649885383273455,3.797339144063819,6.484123325431422,hypothetical protein  conserved
1139,Tb427_040029200,0.28630678698767037,2.41190124274012,5.6589772502229625,hypothetical protein  conserved
1140,Tb427_100093800:pseudogene,0.2862669729893893,2.3932956144897055,5.595907997591834,Selenoprotein SelK_SelG  putative
1141,Tb427_100064100,0.28616208814985966,3.9687435285704997,6.006531301996755,hypothetical protein  conserved
1142,Tb427_070044000,0.2856379320624917,3.4709585631342983,6.222483411176508,PQ loop repeat  putative
1143,Tb427_020012500,0.2856065523962511,3.3941249706665957,4.995754992756512,hypothetical protein  conserved
1144,Tb427_110036000,0.28556986758982045,3.3895473339192104,6.172076679280183,hypothetical protein  conserved
1145,Tb427_000500000,0.28536143466600705,1.5460488958362926,1.6478951819429652,hypothetical protein
1146,Tb427_060056100,0.28533355008950234,3.4589227670112686,7.361297397845822,Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region containing protein  putative
1147,Tb427_000107200,0.2844843542124388,2.0896123725727294,3.740591688767421,hypothetical protein
1148,Tb427_030034600,0.2844551870924748,3.5172060982252207,6.258009971745916,Microtubule binding/Kinesin motor domain containing protein  putative
1149,Tb427_110051400:pseudogene,0.28440459498983045,3.8361034355922685,7.413270049920975,hypothetical protein  conserved
1150,Tb427_110099900,0.28418604148459864,3.2931769111551636,8.516480894774846,HEAT repeats/26S proteasome regulatory subunit RPN2 C-terminal domain containing protein  putative
1151,Tb427_040043600,0.2838439109308057,2.946059891049778,4.527613798643736,hypothetical protein  conserved
1152,Tb427_110141800,0.28383589720914376,3.950083579590656,6.453832592054434,hypothetical protein  conserved
1153,Tb427_050053500,0.28359938237893184,3.627836708442349,7.9649281744518134,hypothetical protein  conserved
1154,Tb427_000699600,0.2835344026784919,1.568102271963345,2.727552910231868,Retrotransposon hot spot protein  putative
1155,Tb427_020007400,0.2834864964837985,2.599430145819107,4.907938893997724,hypothetical protein  conserved
1156,Tb427_110166100,0.2831971910390552,3.3767545318608625,5.2140541980869965,hypothetical protein  conserved
1157,Tb427_100109800,0.2831475860443234,3.567861352714249,5.920788259036909,Calcineurin-like phosphoesterase  putative
1158,Tb427_100105500,0.28299932217927404,3.625452835858097,6.304867394622583,Protein of unknown function (DUF2870)  putative
1159,Tb427_030015600,0.2829626687152035,2.688231488500984,7.714888600078179,Predicted ATPase of the ABC class  putative
1160,Tb427_100056300,0.28285108905572515,3.506190400492013,5.797227217044493,hypothetical protein  conserved
1161,Tb427_020029300,0.28235849742030394,4.107803007795475,6.025807605818742,hypothetical protein  conserved
1162,Tb427_030008600,0.2822060876895744,2.6426442344348837,5.147064234893425,hypothetical protein  conserved
1163,Tb427_060032300,0.282090675899072,3.906420591976557,6.788775029582912,hypothetical protein  conserved
1164,Tb427_100033900,0.2817077300142701,1.882397487161407,6.524047188168989,hypothetical protein  conserved
1165,Tb427_000366800:pseudogene,0.28155921456054667,0.7525945363046685,3.714355796174004,Trypanosomal VSG domain containing protein  putative
1166,Tb427_110167400,0.281300859554297,4.247097159989381,7.18509650287118,Coatomer epsilon subunit  putative
1167,Tb427_030041600,0.2812594769615427,2.43203035973383,5.745337874331657,hypothetical protein  conserved
1168,Tb427_100044500,0.2810750673929362,3.457250791453372,6.176849494010057,Enoyl-CoA hydratase/isomerase  putative
1169,Tb427_110173500,0.2810113153439513,0.9680913718958767,7.256991944441955,hypothetical protein  conserved
1170,Tb427_090051300,0.280870097592612,3.1228262152170068,5.450590820756871,hypothetical protein  conserved
1171,Tb427_090044400,0.2805835795967715,2.896369662871084,5.767660415706204,hypothetical protein  conserved
1172,Tb427_000780700:pseudogene,0.28051779081177824,1.5725833842740662,3.2428103808100057,hypothetical protein  conserved
1173,Tb427_000197900,0.2805106291839603,1.7217705976660134,2.649279194287848,hypothetical protein  conserved
1174,Tb427_100075400,0.2803657845266563,0.7072448132897462,1.9641240547136916,unspecified product
1175,Tb427_100085300,0.27962967857135357,3.692347055514697,5.804623417495576,hypothetical protein  conserved
1176,Tb427_090022600,0.2788133443733029,2.805114619033572,4.492371849757425,hypothetical protein  conserved
1177,Tb427_000274700:pseudogene,0.2787790406593245,1.5148615841062834,2.7828326107131036,Protein of unknown function (DUF1181)  putative
1178,Tb427_000025400,0.27877663523779034,2.5774406400427465,6.2202653904550775,ESAG protein  putative
1179,Tb427_060017000,0.2787525657082004,2.8519571081420594,5.447135395617405,hypothetical protein  conserved
1180,Tb427_000483900:pseudogene,0.27868837685303977,2.389825746005239,4.812469828203997,hypothetical protein  conserved
1181,Tb427_040040400:pseudogene,0.2786056516160196,2.4090278895659765,4.227885791794922,Periplasmic binding protein/Adenylate and Guanylate cyclase catalytic domain containing protein  putative
1182,Tb427_090084200,0.27842990255404004,2.785583442495391,4.896842007952097,hypothetical protein  conserved
1183,Tb427_080021900,0.2783715024956603,3.4681808341121,6.568335002054531,Peptidase family M20/M25/M40/Peptidase dimerisation domain containing protein  putative
1184,Tb427_000498600:pseudogene,0.27828557111821034,1.155382308395945,1.4756053005491694,Retrotransposon hot spot protein  putative
1185,Tb427_110165100,0.2780264912168007,3.5867586941627234,8.306315519865647,FAT domain/Phosphatidylinositol 3- and 4-kinase/FATC domain containing protein  putative
1186,Tb427_100054100,0.2778239603250969,2.4910306457441753,6.1881368265209975,hypothetical protein  conserved
1187,Tb427_000756000:pseudogene,0.2778225201844719,1.263786949029177,3.690592845288628,hypothetical protein  conserved
1188,Tb427_080019600,0.27778242889504656,4.169621028783482,6.714850997224847,hypothetical protein  conserved
1189,Tb427_080049900,0.27753641749988966,2.768493378080883,5.960161834550158,MIF4G domain containing protein  putative
1190,Tb427_060029700,0.2775345332892271,3.4785557727537717,6.314896374369832,DnaJ domain containing protein  putative
1191,Tb427_030005700,0.2770155738678811,2.8118864540775794,5.9934845112726025,hypothetical protein  conserved
1192,Tb427_080037200,0.27695701511846677,2.3597041417845257,4.040236579136925,hypothetical protein  conserved
1193,Tb427_040020600,0.2765602973960739,2.4565874092011506,4.720315838181136,Urm1 (Ubiquitin related modifier)/ThiS family  putative
1194,Tb427_030034300,0.2763612683587914,4.014486588378237,6.640130805671232,hypothetical protein  conserved
1195,Tb427_110104900,0.27619472893935704,1.6169441894249679,4.80947841315421,Zinc finger  C3HC4 type (RING finger) containing protein  putative
1196,Tb427_110101000,0.2761819116126158,2.8547463727125937,4.913268952060006,hypothetical protein  conserved
1197,Tb427_070083600:pseudogene,0.2757829376159336,2.2165668233120486,4.907484533301745,hypothetical protein  conserved
1198,Tb427_100121100,0.2756412981951981,2.7741974761926147,5.6176802731056785,hypothetical protein  conserved
1199,Tb427_000277600:pseudogene,0.2756165876905895,2.4242044139069527,6.026056695869865,Retrotransposon hot spot protein  putative
1200,Tb427_030039100,0.2753014557006299,2.6014686106680855,4.539089584334035,Elongation factor TS  putative
1201,Tb427_040026700,0.27527441363326643,1.8748189152296446,4.87967477230682,hypothetical protein  conserved
1202,Tb427_060007900,0.2750983232652014,2.9981521100858686,7.957129746188155,Peptidase family M20/M25/M40  putative
1203,Tb427_080078800,0.27505973093670877,2.156969830828443,4.0360313806275565,Maf1 regulator  putative
1204,Tb427_030058600,0.2749566295281631,3.6750133547231774,6.638424369128594,hypothetical protein  conserved
1205,Tb427_070008800,0.2749295993432779,3.784292395473657,5.934737008598612,DnaJ domain containing protein  putative
1206,Tb427_100080000,0.2748828673800151,4.062998330690143,6.364935816162026,RING-like zinc finger/Ring finger domain/RING-type zinc-finger/Zinc finger  C3HC4 type (RING finger)/RING-H2 zinc finger domain/zinc-RING finger domain containing protein  putative
1207,Tb427_060024900,0.2746413937815415,4.250861012748946,6.958745526634201,Histidyl-tRNA synthetase/Anticodon binding domain containing protein  putative
1208,Tb427_070044200,0.2745910216692598,2.5379721698108786,6.943711464703734,Protein tyrosine kinase/Protein kinase domain containing protein  putative
